2,16,4,1,0,1.215611
2,16,4,1,1,0.133601
2,256,4,1,0,0.164415
2,256,4,1,1,0.315903
2,2048,4,1,0,0.487646
2,2048,4,1,1,4.456883
2,16,4,8,0,0.270223
2,16,4,8,1,0.354753
2,256,4,8,0,0.939923
2,256,4,8,1,1.236524
2,2048,4,8,0,3.133530
2,2048,4,8,1,2.040912
2,16,16,1,0,0.177332
2,16,16,1,1,0.145888
2,256,16,1,0,0.620678
2,256,16,1,1,0.415775
2,2048,16,1,0,1.185178
2,2048,16,1,1,1.538851
2,16,16,8,0,0.818872
2,16,16,8,1,0.437594
2,256,16,8,0,0.965586
2,256,16,8,1,1.284316
2,2048,16,8,0,2.207903
2,2048,16,8,1,4.913535
2,16,4,1,0,0.091597
2,16,4,1,1,0.060516
2,256,4,1,0,0.248049
2,256,4,1,1,0.371312
2,2048,4,1,0,1.654904
2,2048,4,1,1,4.807864
2,16,4,8,0,0.266395
2,16,4,8,1,0.334503
2,256,4,8,0,0.506120
2,256,4,8,1,0.667255
2,2048,4,8,0,1.565557
2,2048,4,8,1,2.013618
2,16,16,1,0,0.216787
2,16,16,1,1,0.310348
2,256,16,1,0,0.479656
2,256,16,1,1,1.318970
2,2048,16,1,0,1.525569
2,2048,16,1,1,2.053383
2,16,16,8,0,0.357038
2,16,16,8,1,0.375218
2,256,16,8,0,0.659130
2,256,16,8,1,0.896357
2,2048,16,8,0,2.061421
2,2048,16,8,1,3.326111
2,16,4,1,0,0.038791
2,16,4,1,1,0.170767
2,256,4,1,0,0.223626
2,256,4,1,1,0.362432
2,2048,4,1,0,0.674493
2,2048,4,1,1,1.395133
2,16,4,8,0,0.224007
2,16,4,8,1,0.281359
2,256,4,8,0,0.522120
2,256,4,8,1,0.642655
2,2048,4,8,0,1.927830
2,2048,4,8,1,2.245050
2,16,16,1,0,0.067253
2,16,16,1,1,0.123417
2,256,16,1,0,0.401606
2,256,16,1,1,1.207854
2,2048,16,1,0,2.001042
2,2048,16,1,1,1.932107
2,16,16,8,0,0.761063
2,16,16,8,1,0.460904
2,256,16,8,0,1.024608
2,256,16,8,1,1.000614
2,2048,16,8,0,1.842601
2,2048,16,8,1,2.740595
2,16,4,1,0,0.063604
2,16,4,1,1,0.053494
2,256,4,1,0,0.192073
2,256,4,1,1,0.255787
2,2048,4,1,0,0.557520
2,2048,4,1,1,0.850810
2,16,4,8,0,0.243190
2,16,4,8,1,0.212130
2,256,4,8,0,0.595693
2,256,4,8,1,0.540977
2,2048,4,8,0,1.673582
2,2048,4,8,1,2.015428
2,16,16,1,0,0.407368
2,16,16,1,1,0.236202
2,256,16,1,0,0.933728
2,256,16,1,1,0.674071
2,2048,16,1,0,0.935582
2,2048,16,1,1,3.187695
2,16,16,8,0,0.758054
2,16,16,8,1,0.535077
2,256,16,8,0,2.161235
2,256,16,8,1,1.397933
2,2048,16,8,0,2.284811
2,2048,16,8,1,2.513163
2,16,4,1,0,0.047857
2,16,4,1,1,0.049833
2,256,4,1,0,0.095666
2,256,4,1,1,0.199391
2,2048,4,1,0,0.435274
2,2048,4,1,1,0.579478
2,16,4,8,0,0.247203
2,16,4,8,1,0.266555
2,256,4,8,0,0.622358
2,256,4,8,1,0.682683
2,2048,4,8,0,4.093553
2,2048,4,8,1,4.509928
2,16,16,1,0,0.917917
2,16,16,1,1,0.156132
2,256,16,1,0,0.675604
2,256,16,1,1,0.728882
2,2048,16,1,0,0.988431
2,2048,16,1,1,1.192456
2,16,16,8,0,0.409381
2,16,16,8,1,0.505824
2,256,16,8,0,0.789469
2,256,16,8,1,0.857036
2,2048,16,8,0,2.034579
2,2048,16,8,1,2.427028
2,16,4,1,0,0.028740
2,16,4,1,1,0.086481
2,256,4,1,0,0.159072
2,256,4,1,1,0.300078
2,2048,4,1,0,0.640303
2,2048,4,1,1,0.747090
2,16,4,8,0,0.310569
2,16,4,8,1,0.229040
2,256,4,8,0,0.502077
2,256,4,8,1,0.676985
2,2048,4,8,0,1.704243
2,2048,4,8,1,2.157450
2,16,16,1,0,0.211648
2,16,16,1,1,0.202093
2,256,16,1,0,0.528729
2,256,16,1,1,0.327613
2,2048,16,1,0,0.696023
2,2048,16,1,1,1.220121
2,16,16,8,0,0.381658
2,16,16,8,1,0.468885
2,256,16,8,0,0.730511
2,256,16,8,1,0.779996
2,2048,16,8,0,2.193542
2,2048,16,8,1,3.030294
2,16,4,1,0,0.033771
2,16,4,1,1,0.022316
2,256,4,1,0,0.089263
2,256,4,1,1,0.078220
2,2048,4,1,0,0.140687
2,2048,4,1,1,0.559661
2,16,4,8,0,0.279375
2,16,4,8,1,0.444845
2,256,4,8,0,0.517251
2,256,4,8,1,0.495415
2,2048,4,8,0,3.190093
2,2048,4,8,1,2.274786
2,16,16,1,0,0.265006
2,16,16,1,1,0.187769
2,256,16,1,0,0.182066
2,256,16,1,1,0.309268
2,2048,16,1,0,2.369547
2,2048,16,1,1,6.637409
2,16,16,8,0,0.389063
2,16,16,8,1,0.690223
2,256,16,8,0,0.743417
2,256,16,8,1,0.785561
2,2048,16,8,0,10.532690
2,2048,16,8,1,2.883696
2,16,4,1,0,0.036917
2,16,4,1,1,0.057580
2,256,4,1,0,0.902935
2,256,4,1,1,0.894806
2,2048,4,1,0,1.465896
2,2048,4,1,1,0.521620
2,16,4,8,0,0.311621
2,16,4,8,1,0.478845
2,256,4,8,0,0.546746
2,256,4,8,1,1.258433
2,2048,4,8,0,1.647545
2,2048,4,8,1,3.696655
2,16,16,1,0,0.556619
2,16,16,1,1,0.661511
2,256,16,1,0,1.542185
2,256,16,1,1,0.894362
2,2048,16,1,0,1.535267
2,2048,16,1,1,2.189680
2,16,16,8,0,0.374731
2,16,16,8,1,0.304975
2,256,16,8,0,0.669152
2,256,16,8,1,0.615694
2,2048,16,8,0,7.950670
2,2048,16,8,1,8.524458
2,16,4,1,0,0.316912
2,16,4,1,1,0.373669
2,256,4,1,0,0.381017
2,256,4,1,1,0.938683
2,2048,4,1,0,1.180011
2,2048,4,1,1,3.143638
2,16,4,8,0,0.204495
2,16,4,8,1,0.244444
2,256,4,8,0,0.516312
2,256,4,8,1,3.377004
2,2048,4,8,0,1.449228
2,2048,4,8,1,6.303933
2,16,16,1,0,0.433690
2,16,16,1,1,0.238945
2,256,16,1,0,0.377023
2,256,16,1,1,0.788585
2,2048,16,1,0,2.295387
2,2048,16,1,1,1.056969
2,16,16,8,0,0.292238
2,16,16,8,1,0.529597
2,256,16,8,0,1.139474
2,256,16,8,1,0.531858
2,2048,16,8,0,7.325736
2,2048,16,8,1,4.917547
2,16,4,1,0,0.038036
2,16,4,1,1,0.100560
