1,16,4,1,0,0.075882
1,16,4,1,1,0.198906
1,256,4,1,0,0.245562
1,256,4,1,1,0.971987
1,2048,4,1,0,4.398829
1,2048,4,1,1,0.480633
1,16,4,8,0,0.323581
1,16,4,8,1,0.265388
1,256,4,8,0,0.781956
1,256,4,8,1,0.735758
1,2048,4,8,0,4.028702
1,2048,4,8,1,1.351226
1,16,16,1,0,0.465896
1,16,16,1,1,0.515548
1,256,16,1,0,0.824117
1,256,16,1,1,3.332428
1,2048,16,1,0,6.906208
1,2048,16,1,1,2.581583
1,16,16,8,0,0.930070
1,16,16,8,1,1.315436
1,256,16,8,0,0.868758
1,256,16,8,1,1.107182
1,2048,16,8,0,9.501881
1,2048,16,8,1,5.569414
1,16,4,1,0,0.021461
1,16,4,1,1,0.060003
1,256,4,1,0,0.379355
1,256,4,1,1,0.215947
1,2048,4,1,0,0.805793
1,2048,4,1,1,1.087136
1,16,4,8,0,0.232548
1,16,4,8,1,0.275616
1,256,4,8,0,0.554738
1,256,4,8,1,0.626030
1,2048,4,8,0,3.970783
1,2048,4,8,1,1.390024
1,16,16,1,0,1.279182
1,16,16,1,1,1.370608
1,256,16,1,0,0.670130
1,256,16,1,1,0.440192
1,2048,16,1,0,2.377427
1,2048,16,1,1,7.731954
1,16,16,8,0,0.659446
1,16,16,8,1,0.420786
1,256,16,8,0,4.231989
1,256,16,8,1,2.251276
1,2048,16,8,0,12.823182
1,2048,16,8,1,6.176234
1,16,4,1,0,0.148302
1,16,4,1,1,0.087449
1,256,4,1,0,0.112842
1,256,4,1,1,0.151762
1,2048,4,1,0,0.682954
1,2048,4,1,1,1.023661
1,16,4,8,0,0.191416
1,16,4,8,1,0.239234
1,256,4,8,0,2.523715
1,256,4,8,1,0.959223
1,2048,4,8,0,4.876412
1,2048,4,8,1,1.212475
1,16,16,1,0,0.242938
1,16,16,1,1,0.205546
1,256,16,1,0,0.481677
1,256,16,1,1,1.140420
1,2048,16,1,0,4.885412
1,2048,16,1,1,3.910149
1,16,16,8,0,0.647796
1,16,16,8,1,0.693374
1,256,16,8,0,2.000505
1,256,16,8,1,1.350148
1,2048,16,8,0,8.245014
1,2048,16,8,1,3.000611
1,16,4,1,0,0.034378
1,16,4,1,1,0.026472
1,256,4,1,0,0.187171
1,256,4,1,1,0.112726
1,2048,4,1,0,1.013420
1,2048,4,1,1,1.012591
1,16,4,8,0,0.305691
1,16,4,8,1,0.242453
1,256,4,8,0,0.674976
1,256,4,8,1,0.740599
1,2048,4,8,0,2.613170
1,2048,4,8,1,1.556774
1,16,16,1,0,0.354812
1,16,16,1,1,0.198796
1,256,16,1,0,1.133144
1,256,16,1,1,0.816546
1,2048,16,1,0,2.910966
1,2048,16,1,1,5.349663
1,16,16,8,0,0.424733
1,16,16,8,1,0.370403
1,256,16,8,0,1.004203
1,256,16,8,1,0.895606
1,2048,16,8,0,2.585196
1,2048,16,8,1,2.340492
1,16,4,1,0,0.162102
1,16,4,1,1,0.123944
1,256,4,1,0,0.449528
1,256,4,1,1,0.240844
1,2048,4,1,0,0.406665
1,2048,4,1,1,0.417685
1,16,4,8,0,0.182858
1,16,4,8,1,0.328254
1,256,4,8,0,0.515769
1,256,4,8,1,0.563720
1,2048,4,8,0,2.669955
1,2048,4,8,1,1.240072
